matricula;tipus;dia_hora;durada;hora;dia_setmana;dia_setmana_dec
5858 UCG;3;2023-08-29 07:23:43;19851;7.4;1;1.3
5858 UCG;3;2023-06-07 09:11:32;29364;9.2;2;2.4
5858 UCG;3;2023-09-27 07:20:52;20940;7.3;2;2.3
5858 UCG;3;2023-09-25 08:37:00;24651;8.6;0;0.4
5858 UCG;3;2023-05-10 09:08:44;16353;9.1;2;2.4
5858 UCG;3;2023-05-25 09:11:52;21234;9.2;3;3.4
5858 UCG;3;2023-10-17 12:10:27;22948;12.2;1;1.5
5858 UCG;3;2023-12-18 08:53:00;22387;8.9;0;0.4
5858 UCG;3;2023-06-30 10:38:33;22421;10.6;4;4.4
5858 UCG;3;2023-09-19 10:47:50;20758;10.8;1;1.4
5858 UCG;3;2023-03-21 09:13:49;24366;9.2;1;1.4
5858 UCG;3;2023-01-02 09:22:24;23592;9.4;0;0.4
5858 UCG;3;2023-06-22 08:11:28;29516;8.2;3;3.3
5858 UCG;3;2023-11-28 10:13:33;27416;10.2;1;1.4
5858 UCG;3;2023-03-06 08:00:03;21317;8.0;0;0.3
5858 UCG;3;2023-12-25 08:32:53;23019;8.5;0;0.4
5858 UCG;3;2023-04-13 09:14:00;17210;9.2;3;3.4
5858 UCG;3;2023-06-13 09:15:52;22475;9.3;1;1.4
5858 UCG;3;2023-07-17 09:37:33;19523;9.6;0;0.4
5858 UCG;3;2023-04-25 07:43:49;25701;7.7;1;1.3
5858 UCG;3;2023-09-21 08:29:18;22909;8.5;3;3.4
5858 UCG;3;2023-05-22 07:39:29;21782;7.7;0;0.3
5858 UCG;3;2023-09-20 10:07:08;23111;10.1;2;2.4
5858 UCG;3;2023-10-24 09:26:55;21169;9.4;1;1.4
5858 UCG;3;2023-04-28 08:48:01;20171;8.8;4;4.4
5858 UCG;3;2023-07-27 10:14:37;31040;10.2;3;3.4
5858 UCG;3;2023-09-11 09:58:25;20323;10.0;0;0.4
5858 UCG;3;2023-01-13 10:12:51;29321;10.2;4;4.4
5858 UCG;3;2023-06-02 08:18:33;18845;8.3;4;4.3
5858 UCG;3;2023-04-27 07:59:34;23381;8.0;3;3.3
5858 UCG;3;2023-03-31 09:10:03;25956;9.2;4;4.4
5858 UCG;3;2023-05-02 08:18:04;23277;8.3;1;1.3
5858 UCG;3;2023-02-01 08:38:32;28472;8.6;2;2.4
5858 UCG;3;2023-04-19 10:55:26;26164;10.9;2;2.5
5858 UCG;3;2023-01-24 10:17:56;17435;10.3;1;1.4
5858 UCG;3;2023-01-31 11:14:23;22387;11.2;1;1.5
5858 UCG;3;2023-09-08 08:42:41;19395;8.7;4;4.4
5858 UCG;3;2023-11-14 10:18:40;24832;10.3;1;1.4
5858 UCG;3;2023-02-27 09:44:54;9486;9.7;0;0.4
5858 UCG;3;2023-01-12 10:01:52;22249;10.0;3;3.4
5858 UCG;3;2023-08-28 09:07:03;16655;9.1;0;0.4
5858 UCG;3;2023-01-03 08:50:48;23964;8.8;1;1.4
5858 UCG;3;2023-02-21 08:50:31;26343;8.8;1;1.4
5858 UCG;3;2023-11-27 10:32:22;19941;10.5;0;0.4
2421 JKC;3;2023-02-16 09:22:12;24200;9.4;3;3.4
2421 JKC;3;2023-04-04 09:08:25;23916;9.1;1;1.4
2421 JKC;3;2023-08-25 09:30:55;22761;9.5;4;4.4
2421 JKC;3;2023-06-05 07:33:41;23792;7.6;0;0.3
2421 JKC;3;2023-01-19 10:41:24;25367;10.7;3;3.4
2421 JKC;3;2023-10-17 09:05:51;20113;9.1;1;1.4
2421 JKC;3;2023-10-13 08:14:19;19147;8.2;4;4.3
2421 JKC;3;2023-09-29 08:06:28;21124;8.1;4;4.3
2421 JKC;3;2023-12-27 08:08:52;22036;8.1;2;2.3
2421 JKC;3;2023-06-16 07:36:01;19221;7.6;4;4.3
2421 JKC;3;2023-02-06 09:30:16;24363;9.5;0;0.4
2421 JKC;3;2023-09-15 08:47:42;25516;8.8;4;4.4
2421 JKC;3;2023-10-16 08:25:47;20205;8.4;0;0.4
2421 JKC;3;2023-10-02 09:25:37;19704;9.4;0;0.4
2421 JKC;3;2023-12-14 08:15:23;16402;8.3;3;3.3
2421 JKC;3;2023-07-19 09:22:10;24796;9.4;2;2.4
2421 JKC;3;2023-08-09 10:11:04;24523;10.2;2;2.4
2421 JKC;3;2023-04-03 08:35:26;15305;8.6;0;0.4
2421 JKC;3;2023-03-24 08:24:04;19283;8.4;4;4.3
2421 JKC;3;2023-08-18 08:31:54;24419;8.5;4;4.4
2421 JKC;3;2023-11-13 08:13:49;23352;8.2;0;0.3
2421 JKC;3;2023-11-08 08:02:31;17572;8.0;2;2.3
2421 JKC;3;2023-12-21 10:20:06;15018;10.3;3;3.4
2421 JKC;3;2023-10-26 08:53:15;28980;8.9;3;3.4
2421 JKC;3;2023-03-29 09:56:12;27665;9.9;2;2.4
2421 JKC;3;2023-03-13 09:52:39;18433;9.9;0;0.4
2421 JKC;3;2023-11-27 08:24:04;21358;8.4;0;0.4
2421 JKC;3;2023-10-06 10:28:02;25566;10.5;4;4.4
2421 JKC;3;2023-02-21 08:16:40;17966;8.3;1;1.3
2421 JKC;3;2023-01-24 08:31:24;19739;8.5;1;1.4
2421 JKC;3;2023-05-18 08:40:40;17377;8.7;3;3.4
2421 JKC;3;2023-03-07 10:35:19;18758;10.6;1;1.4
2421 JKC;3;2023-12-13 10:09:32;15711;10.2;2;2.4
2421 JKC;3;2023-12-12 08:45:49;26675;8.8;1;1.4
2421 JKC;3;2023-03-09 09:52:36;18416;9.9;3;3.4
2421 JKC;3;2023-05-01 09:08:41;21603;9.1;0;0.4
2421 JKC;3;2023-12-07 08:25:35;21724;8.4;3;3.4
2421 JKC;3;2023-06-08 08:47:47;25615;8.8;3;3.4
2421 JKC;3;2023-07-18 09:05:07;27927;9.1;1;1.4
2421 JKC;3;2023-02-20 08:17:54;21180;8.3;0;0.3
2421 JKC;3;2023-12-18 07:51:30;26284;7.9;0;0.3
2421 JKC;3;2023-03-28 10:06:10;19257;10.1;1;1.4
2421 JKC;3;2023-04-27 08:54:46;24856;8.9;3;3.4
2421 JKC;3;2023-05-09 10:56:55;22255;10.9;1;1.5
2421 JKC;3;2023-01-25 09:42:57;28417;9.7;2;2.4
2421 JKC;3;2023-02-01 09:22:19;18468;9.4;2;2.4
2421 JKC;3;2023-07-31 07:20:27;20296;7.3;0;0.3
2421 JKC;3;2023-04-20 06:35:50;21373;6.6;3;3.3
2421 JKC;3;2023-08-11 08:11:05;14100;8.2;4;4.3
2421 JKC;3;2023-06-26 10:43:15;25996;10.7;0;0.4
2421 JKC;3;2023-02-09 08:22:48;22662;8.4;3;3.4
2421 JKC;3;2023-08-08 08:54:14;25874;8.9;1;1.4
2421 JKC;3;2023-06-02 10:05:07;27641;10.1;4;4.4
2421 JKC;3;2023-06-01 10:04:02;25216;10.1;3;3.4
2421 JKC;3;2023-02-02 08:48:51;27160;8.8;3;3.4
2421 JKC;3;2023-01-27 10:20:02;16440;10.3;4;4.4
2421 JKC;3;2023-04-18 09:15:49;23393;9.3;1;1.4
2421 JKC;3;2023-11-23 08:01:25;22142;8.0;3;3.3
2421 JKC;3;2023-05-15 08:29:02;19888;8.5;0;0.4
2421 JKC;3;2023-02-03 11:22:43;22088;11.4;4;4.5
2421 JKC;3;2023-01-23 10:09:31;15894;10.2;0;0.4
2421 JKC;3;2023-07-26 07:31:18;24354;7.5;2;2.3
2421 JKC;3;2023-03-21 08:17:54;23948;8.3;1;1.3
2421 JKC;3;2023-09-26 07:40:25;18152;7.7;1;1.3
2421 JKC;3;2023-01-05 09:00:15;23568;9.0;3;3.4
2421 JKC;3;2023-10-20 09:43:06;23656;9.7;4;4.4
2421 JKC;3;2023-10-19 09:07:04;26654;9.1;3;3.4
2421 JKC;3;2023-02-13 09:18:28;24124;9.3;0;0.4
2421 JKC;3;2023-12-05 06:34:31;27119;6.6;1;1.3
2421 JKC;3;2023-01-10 08:48:07;22123;8.8;1;1.4
2421 JKC;3;2023-10-18 08:29:19;23566;8.5;2;2.4
2421 JKC;3;2023-06-12 08:31:04;19961;8.5;0;0.4
2421 JKC;3;2023-04-11 10:53:37;27793;10.9;1;1.5
2421 JKC;3;2023-06-29 08:54:32;23550;8.9;3;3.4
2421 JKC;3;2023-05-03 08:27:15;16885;8.5;2;2.4
2421 JKC;3;2023-11-03 09:18:22;20066;9.3;4;4.4
2421 JKC;3;2023-04-21 09:39:10;18935;9.7;4;4.4
2421 JKC;3;2023-03-10 08:19:10;21687;8.3;4;4.3
2421 JKC;3;2023-08-14 08:42:12;22902;8.7;0;0.4
2421 JKC;3;2023-08-24 08:22:41;15299;8.4;3;3.4
2421 JKC;3;2023-08-21 08:05:24;20336;8.1;0;0.3
2421 JKC;3;2023-11-06 09:21:55;15337;9.4;0;0.4
2421 JKC;3;2023-02-15 08:36:17;21509;8.6;2;2.4
2421 JKC;3;2023-12-11 07:44:28;20652;7.7;0;0.3
2421 JKC;3;2023-04-28 09:28:34;17649;9.5;4;4.4
2421 JKC;3;2023-02-28 07:50:02;17662;7.8;1;1.3
2421 JKC;3;2023-09-08 07:54:01;19886;7.9;4;4.3
2421 JKC;3;2023-09-07 08:52:14;21703;8.9;3;3.4
2421 JKC;3;2023-12-08 09:43:53;17529;9.7;4;4.4
2421 JKC;3;2023-05-12 08:19:22;22822;8.3;4;4.3
2421 JKC;3;2023-06-13 09:19:16;18375;9.3;1;1.4
2421 JKC;3;2023-04-25 09:40:46;25497;9.7;1;1.4
2421 JKC;3;2023-03-30 08:25:34;28574;8.4;3;3.4
2421 JKC;3;2023-06-06 08:54:37;26975;8.9;1;1.4
2421 JKC;3;2023-03-15 06:57:26;24709;7.0;2;2.3
2421 JKC;3;2023-04-17 07:39:29;20837;7.7;0;0.3
2421 JKC;3;2023-05-11 09:12:10;21841;9.2;3;3.4
2421 JKC;3;2023-05-29 09:53:54;17809;9.9;0;0.4
2421 JKC;3;2023-11-09 08:33:49;18290;8.6;3;3.4
2421 JKC;3;2023-09-18 09:01:12;23997;9.0;0;0.4
2421 JKC;3;2023-05-08 08:48:58;29035;8.8;0;0.4
2421 JKC;3;2023-10-03 08:20:55;21220;8.3;1;1.3
2421 JKC;3;2023-12-22 07:56:05;26020;7.9;4;4.3
6276 QQR;3;2023-09-22 09:22:46;31312;9.4;4;4.4
6276 QQR;3;2023-06-02 09:01:31;17959;9.0;4;4.4
6276 QQR;3;2023-08-25 09:01:58;19944;9.0;4;4.4
6276 QQR;3;2023-11-07 08:50:35;17100;8.8;1;1.4
6276 QQR;3;2023-02-17 08:47:23;23827;8.8;4;4.4
6276 QQR;3;2023-02-21 07:44:38;23794;7.7;1;1.3
6276 QQR;3;2023-07-17 09:09:57;28495;9.2;0;0.4
6276 QQR;3;2023-03-03 08:07:00;21613;8.1;4;4.3
6276 QQR;3;2023-11-24 08:11:57;18164;8.2;4;4.3
6276 QQR;3;2023-04-11 08:56:55;15996;8.9;1;1.4
6276 QQR;3;2023-03-10 08:45:28;24485;8.8;4;4.4
6276 QQR;3;2023-05-09 11:20:48;13537;11.3;1;1.5
6276 QQR;3;2023-01-24 09:34:52;19063;9.6;1;1.4
6276 QQR;3;2023-09-12 11:09:44;25543;11.2;1;1.5
6276 QQR;3;2023-12-07 08:18:50;20786;8.3;3;3.3
6276 QQR;3;2023-04-04 07:47:19;25021;7.8;1;1.3
6276 QQR;3;2023-05-04 08:06:09;22901;8.1;3;3.3
6276 QQR;3;2023-07-20 10:01:23;16353;10.0;3;3.4
6276 QQR;3;2023-03-09 11:00:33;24161;11.0;3;3.5
6276 QQR;3;2023-06-06 08:27:32;19097;8.5;1;1.4
6276 QQR;3;2023-03-24 09:41:51;21538;9.7;4;4.4
6276 QQR;3;2023-10-11 09:15:59;21740;9.3;2;2.4
6276 QQR;3;2023-05-30 09:15:27;23898;9.3;1;1.4
6276 QQR;3;2023-05-17 08:17:39;22145;8.3;2;2.3
6276 QQR;3;2023-09-04 09:27:12;19266;9.5;0;0.4
6276 QQR;3;2023-05-16 08:46:19;21892;8.8;1;1.4
6276 QQR;3;2023-01-05 07:41:55;25907;7.7;3;3.3
6276 QQR;3;2023-01-09 09:10:31;18034;9.2;0;0.4
6276 QQR;3;2023-09-15 09:34:13;26534;9.6;4;4.4
6276 QQR;3;2023-12-08 09:33:34;27074;9.6;4;4.4
6276 QQR;3;2023-07-26 09:06:35;25090;9.1;2;2.4
6276 QQR;3;2023-12-13 08:07:15;25129;8.1;2;2.3
6276 QQR;3;2023-11-27 09:33:40;21404;9.6;0;0.4
6276 QQR;3;2023-11-08 07:22:32;18978;7.4;2;2.3
6276 QQR;3;2023-12-20 09:52:16;18014;9.9;2;2.4
6276 QQR;3;2023-03-17 09:33:24;20182;9.6;4;4.4
6276 QQR;3;2023-10-19 07:55:39;24084;7.9;3;3.3
6276 QQR;3;2023-03-21 09:46:16;18078;9.8;1;1.4
6276 QQR;3;2023-08-23 09:28:15;27471;9.5;2;2.4
6276 QQR;3;2023-09-01 08:09:31;23620;8.2;4;4.3
6276 QQR;3;2023-12-14 10:08:33;15930;10.1;3;3.4
6276 QQR;3;2023-10-04 08:17:21;17838;8.3;2;2.3
6276 QQR;3;2023-02-06 09:51:17;24309;9.9;0;0.4
6276 QQR;3;2023-09-18 10:10:33;20080;10.2;0;0.4
6276 QQR;3;2023-02-10 07:36:53;15734;7.6;4;4.3
6276 QQR;3;2023-11-02 09:16:16;22135;9.3;3;3.4
6276 QQR;3;2023-03-23 07:08:44;14022;7.1;3;3.3
6276 QQR;3;2023-07-14 09:58:58;19638;10.0;4;4.4
6276 QQR;3;2023-03-13 07:55:10;24371;7.9;0;0.3
6276 QQR;3;2023-01-04 09:02:30;14864;9.0;2;2.4
6276 QQR;3;2023-01-30 08:22:59;17857;8.4;0;0.4
6276 QQR;3;2023-01-16 09:33:05;28287;9.6;0;0.4
6276 QQR;3;2023-10-30 08:22:05;24713;8.4;0;0.4
6276 QQR;3;2023-08-07 08:13:03;20369;8.2;0;0.3
6276 QQR;3;2023-01-25 08:52:50;22509;8.9;2;2.4
6276 QQR;3;2023-11-01 07:12:25;22961;7.2;2;2.3
6276 QQR;3;2023-04-25 09:23:21;25727;9.4;1;1.4
6276 QQR;3;2023-03-30 09:09:42;24983;9.2;3;3.4
6276 QQR;3;2023-08-09 07:18:11;23042;7.3;2;2.3
6276 QQR;3;2023-03-28 07:06:21;26761;7.1;1;1.3
6276 QQR;3;2023-08-02 08:39:54;22360;8.7;2;2.4
6276 QQR;3;2023-11-28 06:53:08;21300;6.9;1;1.3
6276 QQR;3;2023-04-20 07:31:51;23621;7.5;3;3.3
6276 QQR;3;2023-09-13 09:59:31;20947;10.0;2;2.4
6276 QQR;3;2023-01-13 08:08:51;22250;8.1;4;4.3
6276 QQR;3;2023-10-23 07:57:05;18806;8.0;0;0.3
6276 QQR;3;2023-11-06 10:33:26;16971;10.6;0;0.4
6276 QQR;3;2023-12-26 07:37:21;22758;7.6;1;1.3
6276 QQR;3;2023-12-19 10:09:56;26717;10.2;1;1.4
6276 QQR;3;2023-03-07 10:02:35;22242;10.0;1;1.4
6276 QQR;3;2023-02-07 08:38:52;22017;8.6;1;1.4
6276 QQR;3;2023-07-13 09:24:56;26747;9.4;3;3.4
6276 QQR;3;2023-09-27 09:49:24;12685;9.8;2;2.4
6276 QQR;3;2023-05-02 09:32:46;20259;9.5;1;1.4
6276 QQR;3;2023-11-14 07:50:55;24758;7.8;1;1.3
6276 QQR;3;2023-08-21 08:23:25;25657;8.4;0;0.4
6276 QQR;3;2023-12-28 08:56:57;18050;8.9;3;3.4
6276 QQR;3;2023-05-08 09:40:14;25326;9.7;0;0.4
6276 QQR;3;2023-12-01 09:34:14;19873;9.6;4;4.4
6276 QQR;3;2023-02-22 10:18:33;14910;10.3;2;2.4
6276 QQR;3;2023-02-20 09:11:34;23532;9.2;0;0.4
6276 QQR;3;2023-03-15 08:51:17;21947;8.9;2;2.4
6276 QQR;3;2023-12-15 07:14:19;21521;7.2;4;4.3
6276 QQR;3;2023-01-06 09:19:15;22367;9.3;4;4.4
6276 QQR;3;2023-06-21 08:51:13;17643;8.9;2;2.4
6276 QQR;3;2023-11-09 08:26:04;20871;8.4;3;3.4
6276 QQR;3;2023-10-12 08:58:33;15898;9.0;3;3.4
6276 QQR;3;2023-06-20 08:28:05;22054;8.5;1;1.4
6276 QQR;3;2023-02-24 08:48:02;22634;8.8;4;4.4
6276 QQR;3;2023-07-05 09:09:45;15216;9.2;2;2.4
6276 QQR;3;2023-02-08 10:53:16;20164;10.9;2;2.5
6276 QQR;3;2023-09-28 10:04:13;17697;10.1;3;3.4
6276 QQR;3;2023-08-15 08:30:07;17257;8.5;1;1.4
6276 QQR;3;2023-06-09 09:02:47;25035;9.0;4;4.4
6276 QQR;3;2023-07-25 09:17:15;23233;9.3;1;1.4
6276 QQR;3;2023-07-03 09:34:15;17402;9.6;0;0.4
6276 QQR;3;2023-06-15 08:29:41;21277;8.5;3;3.4
6276 QQR;3;2023-06-07 10:12:03;21108;10.2;2;2.4
6276 QQR;3;2023-02-16 08:47:51;24364;8.8;3;3.4
6276 QQR;3;2023-09-06 10:27:50;23995;10.5;2;2.4
6276 QQR;3;2023-04-24 09:36:54;28258;9.6;0;0.4
6276 QQR;3;2023-08-31 09:03:27;19678;9.1;3;3.4
6276 QQR;3;2023-07-04 09:26:11;18601;9.4;1;1.4
1673 YFR;3;2023-06-30 10:49:12;19255;10.8;4;4.5
1673 YFR;3;2023-01-19 09:27:24;23546;9.5;3;3.4
1673 YFR;3;2023-04-24 08:41:38;19061;8.7;0;0.4
1673 YFR;3;2023-08-14 10:14:23;28369;10.2;0;0.4
1673 YFR;3;2023-08-07 09:04:28;23118;9.1;0;0.4
1673 YFR;3;2023-01-17 09:07:13;22886;9.1;1;1.4
1673 YFR;3;2023-01-27 08:33:05;24528;8.6;4;4.4
1673 YFR;3;2023-02-13 08:48:31;25773;8.8;0;0.4
1673 YFR;3;2023-02-15 09:24:15;22195;9.4;2;2.4
1673 YFR;3;2023-02-20 08:01:28;23914;8.0;0;0.3
1673 YFR;3;2023-11-03 08:01:32;27636;8.0;4;4.3
1673 YFR;3;2023-12-21 08:41:52;19364;8.7;3;3.4
1673 YFR;3;2023-06-15 08:38:38;20934;8.6;3;3.4
1673 YFR;3;2023-07-05 07:54:49;19390;7.9;2;2.3
1673 YFR;3;2023-05-29 09:57:25;19574;10.0;0;0.4
1673 YFR;3;2023-05-24 10:07:04;20587;10.1;2;2.4
1673 YFR;3;2023-01-20 08:55:34;22652;8.9;4;4.4
1673 YFR;3;2023-12-01 08:52:54;24027;8.9;4;4.4
1673 YFR;3;2023-04-25 08:17:42;26613;8.3;1;1.3
1673 YFR;3;2023-09-22 10:37:38;19870;10.6;4;4.4
1673 YFR;3;2023-05-10 10:04:39;24825;10.1;2;2.4
1673 YFR;3;2023-09-25 09:50:23;16349;9.8;0;0.4
1673 YFR;3;2023-09-06 08:08:58;22889;8.1;2;2.3
1673 YFR;3;2023-03-20 07:46:01;19575;7.8;0;0.3
1673 YFR;3;2023-01-03 09:24:45;20934;9.4;1;1.4
1673 YFR;3;2023-09-18 08:05:02;22438;8.1;0;0.3
1673 YFR;3;2023-09-29 08:24:14;21343;8.4;4;4.3
1673 YFR;3;2023-01-02 10:03:16;21945;10.1;0;0.4
1673 YFR;3;2023-12-18 08:59:11;21434;9.0;0;0.4
1673 YFR;3;2023-10-18 09:11:55;23538;9.2;2;2.4
1673 YFR;3;2023-07-03 08:38:51;19460;8.6;0;0.4
1673 YFR;3;2023-02-22 08:37:49;21873;8.6;2;2.4
1673 YFR;3;2023-06-05 09:16:16;27142;9.3;0;0.4
1673 YFR;3;2023-10-04 07:47:19;21364;7.8;2;2.3
1673 YFR;3;2023-05-25 09:52:19;22045;9.9;3;3.4
1673 YFR;3;2023-09-19 07:14:01;23221;7.2;1;1.3
1673 YFR;3;2023-07-26 09:22:07;29101;9.4;2;2.4
1673 YFR;3;2023-07-12 08:09:21;28699;8.2;2;2.3
1673 YFR;3;2023-06-01 08:34:35;18609;8.6;3;3.4
1673 YFR;3;2023-08-11 09:36:08;29886;9.6;4;4.4
1673 YFR;3;2023-10-31 09:47:26;22374;9.8;1;1.4
1673 YFR;3;2023-10-13 07:02:41;18712;7.0;4;4.3
1673 YFR;3;2023-04-12 08:22:48;24681;8.4;2;2.4
1673 YFR;3;2023-05-26 09:03:43;17667;9.1;4;4.4
1673 YFR;3;2023-04-28 07:45:22;15833;7.8;4;4.3
1673 YFR;3;2023-03-13 09:53:55;24508;9.9;0;0.4
1673 YFR;3;2023-05-03 10:02:44;18295;10.0;2;2.4
1673 YFR;3;2023-09-08 08:59:55;19618;9.0;4;4.4
1673 YFR;3;2023-10-24 07:45:07;27577;7.8;1;1.3
1673 YFR;3;2023-03-17 09:08:05;18815;9.1;4;4.4
1673 YFR;3;2023-12-13 08:57:34;17789;9.0;2;2.4
1673 YFR;3;2023-07-31 08:59:55;23332;9.0;0;0.4
1673 YFR;3;2023-03-27 09:05:01;20294;9.1;0;0.4
1673 YFR;3;2023-03-29 08:32:26;18887;8.5;2;2.4
1673 YFR;3;2023-10-11 10:26:01;17458;10.4;2;2.4
1673 YFR;3;2023-10-17 08:33:50;18390;8.6;1;1.4
1673 YFR;3;2023-02-24 10:08:16;20656;10.1;4;4.4
1673 YFR;3;2023-09-21 10:36:51;25005;10.6;3;3.4
1673 YFR;3;2023-12-19 08:46:47;20342;8.8;1;1.4
1673 YFR;3;2023-07-24 09:27:19;18717;9.5;0;0.4
1673 YFR;3;2023-08-15 11:22:50;14226;11.4;1;1.5
1673 YFR;3;2023-11-24 07:27:35;20343;7.5;4;4.3
1673 YFR;3;2023-08-31 09:55:41;22202;9.9;3;3.4
1673 YFR;3;2023-10-25 09:23:31;20980;9.4;2;2.4
1673 YFR;3;2023-05-15 09:29:29;25817;9.5;0;0.4
1673 YFR;3;2023-12-12 10:16:39;23854;10.3;1;1.4
1673 YFR;3;2023-03-03 09:50:09;19582;9.8;4;4.4
1673 YFR;3;2023-11-06 08:43:59;17273;8.7;0;0.4
1673 YFR;3;2023-12-06 10:17:43;23807;10.3;2;2.4
1673 YFR;3;2023-04-27 10:35:37;26707;10.6;3;3.4
0236 VWM;3;2023-05-31 08:53:51;25076;8.9;2;2.4
0236 VWM;3;2023-05-30 07:04:40;25946;7.1;1;1.3
0236 VWM;3;2023-12-13 10:41:24;24428;10.7;2;2.4
0236 VWM;3;2023-02-13 08:29:17;18331;8.5;0;0.4
0236 VWM;3;2023-04-28 10:04:58;21448;10.1;4;4.4
0236 VWM;3;2023-06-08 08:43:38;20981;8.7;3;3.4
0236 VWM;3;2023-10-10 07:41:41;24155;7.7;1;1.3
0236 VWM;3;2023-02-02 09:29:18;19311;9.5;3;3.4
0236 VWM;3;2023-06-07 09:48:29;18280;9.8;2;2.4
0236 VWM;3;2023-11-20 08:54:32;27955;8.9;0;0.4
0236 VWM;3;2023-07-26 09:01:18;21000;9.0;2;2.4
0236 VWM;3;2023-10-24 09:36:19;21182;9.6;1;1.4
0236 VWM;3;2023-06-22 07:22:24;21099;7.4;3;3.3
0236 VWM;3;2023-01-02 07:42:29;22920;7.7;0;0.3
0236 VWM;3;2023-09-06 10:16:05;17864;10.3;2;2.4
0236 VWM;3;2023-02-03 08:24:20;18033;8.4;4;4.3
0236 VWM;3;2023-12-08 10:44:42;14479;10.7;4;4.4
0236 VWM;3;2023-01-26 08:44:25;15612;8.7;3;3.4
0236 VWM;3;2023-03-10 09:37:43;23118;9.6;4;4.4
0236 VWM;3;2023-06-06 08:01:37;22778;8.0;1;1.3
0236 VWM;3;2023-06-12 09:01:33;22446;9.0;0;0.4
0236 VWM;3;2023-01-24 08:00:29;20555;8.0;1;1.3
0236 VWM;3;2023-03-13 10:00:42;20110;10.0;0;0.4
0236 VWM;3;2023-06-23 10:03:30;19393;10.1;4;4.4
0236 VWM;3;2023-12-28 09:31:57;28631;9.5;3;3.4
0236 VWM;3;2023-08-18 08:43:12;20503;8.7;4;4.4
0236 VWM;3;2023-11-24 07:50:36;17474;7.8;4;4.3
0236 VWM;3;2023-10-31 08:25:35;19361;8.4;1;1.4
0236 VWM;3;2023-10-19 09:14:37;18061;9.2;3;3.4
0236 VWM;3;2023-06-19 08:46:48;23137;8.8;0;0.4
0236 VWM;3;2023-08-03 09:33:36;20624;9.6;3;3.4
0236 VWM;3;2023-06-02 07:53:34;21916;7.9;4;4.3
0236 VWM;3;2023-06-28 07:57:23;19834;8.0;2;2.3
0236 VWM;3;2023-12-27 09:52:04;22170;9.9;2;2.4
0236 VWM;3;2023-05-04 08:39:14;21296;8.7;3;3.4
0236 VWM;3;2023-05-01 08:25:51;19545;8.4;0;0.4
0236 VWM;3;2023-11-14 08:44:44;19879;8.7;1;1.4
0236 VWM;3;2023-05-17 08:35:04;19783;8.6;2;2.4
0236 VWM;3;2023-12-14 10:01:00;16642;10.0;3;3.4
0236 VWM;3;2023-09-22 07:58:16;27162;8.0;4;4.3
0236 VWM;3;2023-10-25 09:52:24;19823;9.9;2;2.4
0236 VWM;3;2023-12-25 08:37:07;24430;8.6;0;0.4
0236 VWM;3;2023-07-11 07:17:33;23996;7.3;1;1.3
0236 VWM;3;2023-08-28 07:44:54;26920;7.7;0;0.3
0236 VWM;3;2023-07-05 08:55:11;21946;8.9;2;2.4
0236 VWM;3;2023-01-17 10:03:27;26457;10.1;1;1.4
0236 VWM;3;2023-03-09 09:17:19;25081;9.3;3;3.4
0236 VWM;3;2023-03-31 07:49:53;18698;7.8;4;4.3
0236 VWM;3;2023-07-19 08:27:42;25075;8.5;2;2.4
0236 VWM;3;2023-01-19 08:42:27;20429;8.7;3;3.4
0236 VWM;3;2023-06-29 09:41:00;20378;9.7;3;3.4
0236 VWM;3;2023-10-02 08:57:24;16636;9.0;0;0.4
0236 VWM;3;2023-10-16 09:21:50;14157;9.4;0;0.4
0236 VWM;3;2023-08-10 08:26:45;20344;8.4;3;3.4
0236 VWM;3;2023-07-07 09:25:07;21586;9.4;4;4.4
0236 VWM;3;2023-08-23 07:40:59;23222;7.7;2;2.3
0236 VWM;3;2023-12-19 08:21:16;13501;8.4;1;1.4
0236 VWM;3;2023-02-01 09:14:36;18517;9.2;2;2.4
0236 VWM;3;2023-09-27 08:48:24;18519;8.8;2;2.4
0236 VWM;3;2023-04-03 09:44:36;25422;9.7;0;0.4
0236 VWM;3;2023-03-21 09:03:58;22261;9.1;1;1.4
0236 VWM;3;2023-11-13 11:01:56;24644;11.0;0;0.5
0236 VWM;3;2023-06-21 07:56:13;22401;7.9;2;2.3
0236 VWM;3;2023-12-22 09:26:00;27172;9.4;4;4.4
0236 VWM;3;2023-03-15 09:06:47;29903;9.1;2;2.4
0236 VWM;3;2023-02-24 08:57:04;22749;9.0;4;4.4
0236 VWM;3;2023-05-25 10:06:32;14561;10.1;3;3.4
0236 VWM;3;2023-04-13 09:31:39;21696;9.5;3;3.4
0236 VWM;3;2023-07-10 09:14:43;19357;9.2;0;0.4
0236 VWM;3;2023-01-27 11:00:57;19653;11.0;4;4.5
0236 VWM;3;2023-10-11 07:07:46;22110;7.1;2;2.3
0236 VWM;3;2023-07-12 08:34:17;23058;8.6;2;2.4
0236 VWM;3;2023-08-25 08:49:13;21178;8.8;4;4.4
0236 VWM;3;2023-11-15 09:56:40;19763;9.9;2;2.4
0236 VWM;3;2023-11-08 09:22:40;22116;9.4;2;2.4
0236 VWM;3;2023-04-18 08:13:23;20320;8.2;1;1.3
0236 VWM;3;2023-05-05 09:21:39;20534;9.4;4;4.4
0236 VWM;3;2023-01-10 09:41:24;20539;9.7;1;1.4
